iter	Logloss
230	0.004674071431
231	0.004661878133
232	0.004628716636
233	0.004593883681
234	0.004582349606
235	0.004544895365
236	0.004514817159
237	0.004508060025
238	0.004483587511
239	0.004456297923
240	0.00440930595
241	0.004369458954
242	0.004345558426
243	0.00433227961
244	0.00431148918
245	0.00427411097
246	0.004249679658
247	0.004230727688
248	0.004204282123
249	0.004174143818
250	0.004162423292
251	0.004141709881
252	0.004112190255
253	0.004087827942
254	0.004061095066
255	0.004024003068
256	0.004007628436
257	0.0039815661
258	0.003950911074
259	0.00393707928
260	0.003918891239
261	0.003876632919
262	0.003864433359
263	0.003836857558
264	0.0037987575
265	0.00374987076
266	0.003734804628
267	0.003709307794
268	0.003680286265
269	0.003667748029
270	0.003631797419
271	0.003610119512
272	0.003565081034
273	0.003555010815
274	0.0035131004
275	0.003500479377
276	0.003479044064
277	0.003450208326
278	0.003430184516
279	0.003394633065
280	0.003383326366
281	0.003355466715
282	0.003323027011
283	0.003283041413
284	0.003258009166
285	0.003243667794
286	0.003225064992
287	0.003208836762
288	0.003180307892
289	0.003167532886
290	0.00313045984
291	0.003102815426
292	0.003083157649
293	0.003046195463
294	0.003029220719
295	0.002993089263
296	0.002970214978
297	0.002932026529
298	0.002906558151
299	0.002893073438
300	0.002881551009
301	0.002862705448
302	0.002852278756
303	0.002830684899
304	0.002817101577
305	0.002807632899
306	0.002789222974
307	0.002769075561
308	0.002769026284
309	0.002754659257
310	0.002728704154
311	0.002728712888
312	0.002709749437
313	0.002692107012
314	0.002679387545
315	0.002658597665
316	0.002658552893
317	0.002651834763
318	0.002644474935
319	0.002633937877
320	0.002620126025
321	0.002608009692
322	0.002595439869
323	0.002578585708
324	0.002566992193
325	0.0025669817
326	0.002542096843
327	0.002520796231
328	0.002520749426
329	0.002520740966
330	0.002520723826
331	0.002505639237
332	0.002483755542
333	0.002483691543
334	0.002483656659
335	0.002483669789
336	0.002464518734
337	0.002464497254
338	0.002464483191
339	0.002464461217
340	0.002464364476
341	0.002464305091
342	0.002464264329
343	0.002464265867
344	0.002464225875
345	0.002464176653
346	0.002464165556
347	0.002464138528
348	0.002464117762
349	0.002464095129
350	0.002464081835
351	0.002463983061
352	0.002463936806
353	0.002463862424
354	0.002463859897
355	0.00246383957
356	0.002463795622
357	0.002463767825
358	0.002463767825
359	0.002463747279
360	0.002463747279
361	0.002463747279
362	0.002463747279
363	0.002463747279
364	0.002463747279
365	0.002463773264
366	0.002463773264
367	0.002463773264
368	0.002463773264
369	0.002463773264
370	0.002463773264
371	0.002463773264
372	0.002463773264
373	0.002463749477
374	0.002463729535
375	0.002463729535
376	0.002463729535
377	0.002463729535
378	0.002463729535
379	0.002463729535
380	0.002463729535
381	0.002463709814
382	0.002463709814
383	0.002463709814
384	0.002463722229
385	0.002463722229
386	0.002463722229
387	0.002463722229
388	0.002463722229
389	0.002463722229
390	0.002463722229
391	0.002463722229
392	0.002463722229
393	0.002463722229
394	0.002463674655
395	0.002463674655
396	0.002463674655
397	0.002463668502
398	0.002463671908
399	0.002463664822
400	0.002463647682
401	0.002463644001
402	0.002463631421
403	0.002463641639
404	0.002463599724
405	0.002463559291
406	0.002463528143
407	0.002463514519
408	0.00246351397
409	0.002463447059
410	0.002463388333
411	0.002463355757
412	0.002463355757
413	0.002463355757
414	0.002463355757
415	0.002463324883
416	0.002463305601
417	0.002463324718
418	0.002463231164
419	0.002463168043
420	0.002463163593
421	0.00246311948
422	0.002463072786
423	0.002463088277
424	0.00246297978
425	0.002462955389
426	0.002462913529
427	0.002462913419
428	0.002462832664
429	0.002462765753
430	0.00246275526
431	0.002462728232
432	0.002462705654
433	0.002462691316
434	0.002462685328
435	0.002462633799
436	0.00246261556
437	0.002462587818
438	0.002462519973
439	0.002462525247
440	0.002462496845
441	0.002462417025
442	0.002462376537
443	0.002462345554
444	0.002462319075
445	0.002462305012
446	0.002462269249
447	0.002462246011
448	0.002462210523
449	0.002462210523
450	0.002462180034
451	0.002462180034
452	0.002462180034
453	0.002462197119
454	0.002462147842
455	0.002462149655
456	0.002462083239
457	0.002462028798
458	0.002461981279
459	0.002461945846
460	0.002461909259
461	0.002461913269
462	0.002461906677
463	0.002461839601
464	0.002461817352
465	0.002461817352
466	0.00246183603
467	0.002461825867
468	0.002461825867
469	0.002461825867
470	0.002461825867
471	0.002461825867
472	0.002461825867
473	0.002461803729
474	0.002461826417
475	0.002461826417
476	0.002461826417
477	0.002461826417
478	0.002461826417
479	0.002461826417
480	0.002461826417
481	0.002461826417
482	0.002461826417
483	0.002461826417
484	0.002461816199
485	0.002461766482
486	0.002461697154
487	0.002461660073
488	0.002461661941
489	0.002461568936
490	0.002461554707
491	0.002461533118
492	0.002461532239
493	0.00246151477
494	0.002461475051
495	0.002461400504
496	0.002461419512
497	0.00246135381
498	0.002461296457
499	0.002461229327
500	0.002461209715
501	0.00246120933
502	0.00246120076
503	0.00246120131
504	0.002461208451
505	0.002461173457
506	0.002461192685
507	0.002461183675
508	0.002461177907
509	0.002461168513
510	0.002461141156
511	0.002461137914
512	0.002461079518
513	0.00246106551
514	0.00246106551
515	0.00246106551
516	0.00246106551
517	0.002461035131
518	0.002461035131
519	0.002461035131
520	0.002460994259
521	0.002460940477
522	0.002460863898
523	0.002460829124
524	0.002460806216
525	0.002460741997
526	0.002460689314
527	0.002460660418
528	0.002460666681
529	0.002460655804
530	0.002460651519
531	0.002460614163
532	0.002460590101
533	0.002445798261
534	0.002445783923
535	0.002431441617
536	0.002431439804
537	0.002420064052
538	0.002420049659
539	0.002420043671
540	0.002420025872
541	0.00241999368
542	0.002419937371
543	0.002419937371
544	0.002419937371
545	0.002419937371
546	0.002419937371
547	0.002419937371
548	0.002419937371
549	0.002419937371
550	0.002419937371
551	0.002419959949
552	0.002419959949
553	0.002419959949
554	0.002419959949
555	0.002419959949
556	0.002419959949
557	0.002419959949
558	0.002419959949
559	0.002419959949
560	0.002419959949
561	0.002419959949
562	0.002419959949
563	0.002419959949
564	0.002419959949
565	0.002419959949
566	0.002419959949
567	0.002419921055
568	0.002419921055
569	0.002419921055
570	0.002419921055
571	0.002419919243
572	0.002419919243
573	0.002419919243
574	0.002419919243
575	0.002419919243
576	0.002419919243
577	0.002419919243
578	0.002419919243
579	0.002419919243
580	0.002419919243
581	0.002419919243
582	0.002419919243
583	0.002419919243
584	0.002419919462
585	0.002419919462
586	0.002419919462
587	0.002419919462
588	0.002419919462
589	0.002419919462
590	0.002419919462
591	0.002419919462
592	0.002419919462
593	0.002419919462
594	0.002419919462
595	0.002419919462
596	0.002419919462
597	0.002419919462
598	0.002419919462
599	0.002419919462
600	0.002419919462
601	0.002419919462
602	0.002419919462
603	0.002419919462
604	0.002419919462
605	0.002419919462
606	0.002419919462
607	0.002419919462
608	0.002419919462
609	0.002419919462
610	0.002419919462
611	0.002419919462
612	0.002419919462
613	0.002419919462
614	0.002419919462
615	0.002419919462
616	0.002419851178
617	0.002419797946
618	0.002419740429
619	0.002406398382
620	0.002406398382
621	0.002406398382
622	0.002406398382
623	0.002406398382
624	0.002406398382
625	0.002406398382
626	0.002406398382
627	0.002406398382
628	0.002406398382
629	0.002406398382
630	0.002406398382
631	0.002406398382
632	0.002406398382
633	0.002406398382
634	0.002406398382
635	0.002406398382
636	0.002406398382
637	0.002406398382
638	0.002406398382
639	0.002406398382
640	0.002406398382
641	0.002406398382
642	0.002406398382
643	0.002406398382
644	0.002406398382
645	0.002406398382
646	0.002406398382
647	0.002406398382
648	0.002406398382
649	0.002406398382
650	0.002406398382
651	0.002406398382
652	0.002406398382
653	0.002406398382
654	0.002406398382
655	0.002406398382
656	0.002406398382
657	0.002406398382
658	0.002406398382
659	0.002406398382
660	0.002406398382
661	0.002406398382
662	0.002406398382
663	0.002406398382
664	0.002406398382
665	0.002406398382
666	0.002406398382
667	0.002406398382
668	0.002406398382
669	0.002406398382
670	0.002406398382
671	0.002406398382
672	0.002406398382
673	0.002406398382
674	0.002406398382
675	0.002406398382
676	0.002406398382
677	0.002406398382
678	0.002406398382
679	0.002406398382
680	0.002406398382
681	0.002406398382
682	0.002406398382
683	0.002406398382
684	0.002406398382
685	0.002406398382
686	0.002406398382
687	0.002406398382
688	0.002406398382
689	0.002406398382
690	0.002406398382
691	0.002406398382
692	0.002406398382
693	0.002406398382
694	0.002406398382
695	0.002406398382
696	0.002406398382
697	0.002406398382
698	0.002406398382
699	0.002406398382
700	0.002406398382
701	0.002406398382
702	0.002406398382
703	0.002406398382
704	0.002406398382
705	0.002406398382
706	0.002406398382
707	0.002406398382
708	0.002406398382
709	0.002406398382
710	0.002406398382
711	0.002406398382
712	0.002406398382
713	0.002406398382
714	0.002406398382
715	0.002406398382
716	0.002406398382
717	0.002406398382
718	0.002406398382
719	0.002406398382
720	0.002406398382
721	0.002406398382
722	0.002406398382
723	0.002406398382
724	0.002406398382
725	0.002406398382
726	0.002406398382
727	0.002406398382
728	0.002406398382
729	0.002406398382
730	0.002406398382
731	0.002406398382
732	0.002406398382
733	0.002406398382
734	0.002406398382
735	0.002406398382
736	0.002406398382
737	0.002406398382
738	0.002406398382
739	0.002406398382
740	0.002406398382
741	0.002406398382
742	0.002406398382
743	0.002406398382
744	0.002406398382
745	0.002406398382
746	0.002406398382
747	0.002406398382
748	0.002406398382
749	0.002406398382
750	0.002406398382
751	0.002406398382
752	0.002406398382
753	0.002406398382
754	0.002406398382
755	0.002406398382
756	0.002406398382
757	0.002406398382
758	0.002406398382
759	0.002406398382
760	0.002406398382
761	0.002406398382
762	0.002406398382
763	0.002406398382
764	0.002406398382
765	0.002406398382
766	0.002406398382
767	0.002406398382
768	0.002406398382
769	0.002406398382
770	0.002406398382
771	0.002406398382
772	0.002406398382
773	0.002406398382
774	0.002406398382
775	0.002406398382
776	0.002406398382
777	0.002406398382
778	0.002406398382
779	0.002406398382
780	0.002406398382
781	0.002406398382
782	0.002406398382
783	0.002406398382
784	0.002406398382
785	0.002406398382
786	0.002406398382
787	0.002406398382
788	0.002406398382
789	0.002406398382
790	0.002406398382
791	0.002406398382
792	0.002406398382
793	0.002406398382
794	0.002406398382
795	0.002406398382
796	0.002406398382
797	0.002406398382
798	0.002406398382
799	0.002406398382
800	0.002406398382
801	0.002406398382
802	0.002406398382
803	0.002406398382
804	0.002406398382
805	0.002406398382
806	0.002406398382
807	0.002406398382
808	0.002406398382
809	0.002406398382
810	0.002406398382
811	0.002406398382
812	0.002406398382
813	0.002406398382
814	0.002406398382
815	0.002406398382
816	0.002406398382
817	0.002406398382
818	0.002406398382
819	0.002406398382
820	0.002406398382
821	0.002406398382
822	0.002406398382
823	0.002406398382
824	0.002406398382
825	0.002406398382
826	0.002406398382
827	0.002406398382
828	0.002406398382
829	0.002406398382
830	0.002406398382
831	0.002406398382
832	0.002406398382
833	0.002406398382
834	0.002406398382
835	0.002406398382
836	0.002406398382
837	0.002406398382
838	0.002406398382
839	0.002406398382
840	0.002406398382
841	0.002406398382
842	0.002406398382
843	0.002406398382
844	0.002406398382
845	0.002406398382
846	0.002406398382
847	0.002406398382
848	0.002406398382
849	0.002406398382
850	0.002406398382
851	0.002406398382
852	0.002406398382
853	0.002406398382
854	0.002406398382
855	0.002406398382
856	0.002406398382
857	0.002406398382
858	0.002406398382
859	0.002406398382
860	0.002406398382
861	0.002406398382
862	0.002406398382
863	0.002406398382
864	0.002406398382
865	0.002406398382
866	0.002406398382
867	0.002406398382
868	0.002406398382
869	0.002406398382
870	0.002406398382
871	0.002406398382
872	0.002406398382
873	0.002406398382
874	0.002406398382
875	0.002406398382
876	0.002406398382
877	0.002406398382
878	0.002406398382
879	0.002406398382
880	0.002406398382
881	0.002406398382
882	0.002406398382
883	0.002406398382
884	0.002406398382
885	0.002406398382
886	0.002406398382
887	0.002406398382
888	0.002406398382
889	0.002406398382
890	0.002406398382
891	0.002406398382
892	0.002406398382
893	0.002406398382
894	0.002406398382
895	0.002406398382
896	0.002406398382
897	0.002406398382
898	0.002406398382
899	0.002406398382
900	0.002406398382
901	0.002406398382
902	0.002406398382
903	0.002406398382
904	0.002406398382
905	0.002406398382
906	0.002406398382
907	0.002406398382
908	0.002406398382
909	0.002406398382
910	0.002406398382
911	0.002406398382
912	0.002406398382
913	0.002406398382
914	0.002406398382
915	0.002406398382
916	0.002406398382
917	0.002406398382
918	0.002406398382
919	0.002406398382
920	0.002406398382
921	0.002406398382
922	0.002406398382
923	0.002406398382
924	0.002406398382
925	0.002406398382
926	0.002406398382
927	0.002406398382
928	0.002406398382
929	0.002406398382
930	0.002406398382
931	0.002406398382
932	0.002406398382
933	0.002406398382
934	0.002406398382
935	0.002406398382
936	0.002406398382
937	0.002406398382
938	0.002406398382
939	0.002406398382
940	0.002406398382
941	0.002406398382
942	0.002406398382
943	0.002406398382
944	0.002406398382
945	0.002406398382
946	0.002406398382
947	0.002406398382
948	0.002406398382
949	0.002406398382
950	0.002406398382
951	0.002406398382
952	0.002406398382
953	0.002406398382
954	0.002406398382
955	0.002406398382
956	0.002406398382
957	0.002406398382
958	0.002406398382
959	0.002406398382
960	0.002406398382
961	0.002406398382
962	0.002406398382
963	0.002406398382
964	0.002406398382
965	0.002406398382
966	0.002406398382
967	0.002406398382
968	0.002406398382
969	0.002406398382
970	0.002406398382
971	0.002406398382
972	0.002406398382
973	0.002406398382
974	0.002406398382
975	0.002406398382
976	0.002406398382
977	0.002406398382
978	0.002406398382
979	0.002406398382
980	0.002406398382
981	0.002406398382
982	0.002406398382
983	0.002406398382
984	0.002406398382
985	0.002406398382
986	0.002406398382
987	0.002406398382
988	0.002406398382
989	0.002406398382
990	0.002406398382
991	0.002406398382
992	0.002406398382
993	0.002406398382
994	0.002406398382
995	0.002406398382
996	0.002406398382
997	0.002406398382
998	0.002406398382
999	0.002406398382
